OCCUR_DATE,Incident Count,,Occur_Date,Incident Count,,New Years,,Memorial Day,,Thanksgiving,,Black Friday,,Christmas ,,,,,,,
07-05-2007,1,,,,,,,,,,,,,,,,,,,,
07-05-2007,1,,,,,,,,,,,,,,,,,,,,
07-05-2006,1,,,,,,,,,,,,,,,,,,,,
07-05-2006,1,,,,,,,,,,,,,,,,,,,,
07-05-2006,1,,,,,,,,,,,,,,,,,,,,
07-05-2006,1,,,,,,,,,,,,,,,,,,,,
07-05-2006,1,,,,,,,,,,,,,,,,,,,,
07-05-2006,1,,,,,,,,,,,,,,,,,,,,
07-05-2006,1,,,,,,,,,,,,,,,,,,,,
07-05-2006,1,,,,,,,,,,,,,,,,,,,,
07-04-2017,1,,,,,,,,,,,,,,,,,,,,
07-04-2017,1,,,,,,,,,,,,,,,,,,,,
07-04-2016,1,,,,,,,,,,,,,,,,,,,,
07-04-2016,1,,,,,,,,,,,,,,,,,,,,
07-04-2016,1,,,,,,,,,,,,,,,,,,,,
07-04-2016,1,,,,,,,,,,,,,,,,,,,,
07-04-2016,1,,,,,,,,,,,,,,,,,,,,
07-04-2016,1,,,,,,,,,,,,,,,,,,,,
07-04-2016,1,,,,,,,,,,,,,,,,,,,,
07-04-2016,1,,,,,,,,,,,,,,,,,,,,
07-04-2016,1,,,,,,,,,,,,,,,,,,,,
07-04-2016,1,,,,,,,,,,,,,,,,,,,,
07-04-2016,1,,,,,,,,,,,,,,,,,,,,
07-04-2016,1,,,,,,,,,,,,,,,,,,,,
07-04-2016,1,,,,,,,,,,,,,,,,,,,,
07-04-2016,1,,,,,,,,,,,,,,,,,,,,
07-04-2016,1,,,,,,,,,,,,,,,,,,,,
07-04-2016,1,,,,,,,,,,,,,,,,,,,,
07-04-2016,1,,,,,,,,,,,,,,,,,,,,
07-04-2015,1,,,,,,,,,,,,,,,,,,,,
07-04-2015,1,,,,,,,,,,,,,,,,,,,,
07-04-2015,1,,,,,,,,,,,,,,,,,,,,
07-04-2015,1,,,,,,,,,,,,,,,,,,,,
07-04-2015,1,,,,,,,,,,,,,,,,,,,,
07-04-2015,1,,,,,,,,,,,,,,,,,,,,
07-04-2014,1,,,,,,,,,,,,,,,,,,,,
07-04-2014,1,,,,,,,,,,,,,,,,,,,,
07-04-2014,1,,,,,,,,,,,,,,,,,,,,
07-04-2014,1,,,,,,,,,,,,,,,,,,,,
07-04-2014,1,,,,,,,,,,,,,,,,,,,,
07-04-2014,1,,,,,,,,,,,,,,,,,,,,
07-04-2013,1,,,,,,,,,,,,,,,,,,,,
07-04-2013,1,,,,,,,,,,,,,,,,,,,,
07-04-2013,1,,,,,,,,,,,,,,,,,,,,
07-04-2013,1,,,,,,,,,,,,,,,,,,,,
07-04-2013,1,,,,,,,,,,,,,,,,,,,,
07-04-2012,1,,,,,,,,,,,,,,,,,,,,
07-04-2012,1,,,,,,,,,,,,,,,,,,,,
07-04-2012,1,,,,,,,,,,,,,,,,,,,,
07-04-2012,1,,,,,,,,,,,,,,,,,,,,
07-04-2012,1,,,,,,,,,,,,,,,,,,,,
07-04-2012,1,,,,,,,,,,,,,,,,,,,,
07-04-2012,1,,,,,,,,,,,,,,,,,,,,
07-04-2012,1,,,,,,,,,,,,,,,,,,,,
07-04-2012,1,,,,,,,,,,,,,,,,,,,,
07-04-2012,1,,,,,,,,,,,,,,,,,,,,
07-04-2012,1,,,,,,,,,,,,,,,,,,,,
07-04-2012,1,,,,,,,,,,,,,,,,,,,,
07-04-2012,1,,,,,,,,,,,,,,,,,,,,
07-04-2012,1,,,,,,,,,,,,,,,,,,,,
07-04-2012,1,,,,,,,,,,,,,,,,,,,,
07-04-2012,1,,,,,,,,,,,,,,,,,,,,
07-04-2012,1,,,,,,,,,,,,,,,,,,,,
07-04-2011,1,,,,,,,,,,,,,,,,,,,,
07-04-2011,1,,,,,,,,,,,,,,,,,,,,
07-04-2011,1,,,,,,,,,,,,,,,,,,,,
07-04-2011,1,,,,,,,,,,,,,,,,,,,,
07-04-2011,1,,,,,,,,,,,,,,,,,,,,
07-04-2011,1,,,,,,,,,,,,,,,,,,,,
07-04-2011,1,,,,,,,,,,,,,,,,,,,,
07-04-2011,1,,,,,,,,,,,,,,,,,,,,
07-04-2010,1,,,,,,,,,,,,,,,,,,,,
07-04-2010,1,,,,,,,,,,,,,,,,,,,,
07-04-2010,1,,,,,,,,,,,,,,,,,,,,
07-04-2010,1,,,,,,,,,,,,,,,,,,,,
07-04-2010,1,,,,,,,,,,,,,,,,,,,,
07-04-2010,1,,,,,,,,,,,,,,,,,,,,
07-04-2010,1,,,,,,,,,,,,,,,,,,,,
07-04-2010,1,,,,,,,,,,,,,,,,,,,,
07-04-2010,1,,,,,,,,,,,,,,,,,,,,
07-04-2010,1,,,,,,,,,,,,,,,,,,,,
07-04-2010,1,,,,,,,,,,,,,,,,,,,,
07-04-2010,1,,,,,,,,,,,,,,,,,,,,
07-04-2010,1,,,,,,,,,,,,,,,,,,,,
07-04-2010,1,,,,,,,,,,,,,,,,,,,,
07-04-2010,1,,,,,,,,,,,,,,,,,,,,
07-04-2010,1,,,,,,,,,,,,,,,,,,,,
07-04-2009,1,,,,,,,,,,,,,,,,,,,,
07-04-2009,1,,,,,,,,,,,,,,,,,,,,
07-04-2009,1,,,,,,,,,,,,,,,,,,,,
07-04-2009,1,,,,,,,,,,,,,,,,,,,,
07-04-2009,1,,,,,,,,,,,,,,,,,,,,
07-04-2009,1,,,,,,,,,,,,,,,,,,,,
07-04-2009,1,,,,,,,,,,,,,,,,,,,,
07-04-2009,1,,,,,,,,,,,,,,,,,,,,
07-04-2009,1,,,,,,,,,,,,,,,,,,,,
07-04-2008,1,,,,,,,,,,,,,,,,,,,,
07-04-2008,1,,,,,,,,,,,,,,,,,,,,
07-04-2008,1,,,,,,,,,,,,,,,,,,,,
07-04-2008,1,,,,,,,,,,,,,,,,,,,,
07-04-2008,1,,,,,,,,,,,,,,,,,,,,
07-04-2008,1,,,,,,,,,,,,,,,,,,,,
07-04-2008,1,,,,,,,,,,,,,,,,,,,,
07-04-2008,1,,,,,,,,,,,,,,,,,,,,
07-04-2008,1,,,,,,,,,,,,,,,,,,,,
07-04-2008,1,,,,,,,,,,,,,,,,,,,,
07-04-2007,1,,,,,,,,,,,,,,,,,,,,
07-04-2007,1,,,,,,,,,,,,,,,,,,,,
07-04-2007,1,,,,,,,,,,,,,,,,,,,,
07-04-2007,1,,,,,,,,,,,,,,,,,,,,
07-04-2007,1,,,,,,,,,,,,,,,,,,,,
07-04-2006,1,,,,,,,,,,,,,,,,,,,,
07-04-2006,1,,,,,,,,,,,,,,,,,,,,
07-04-2006,1,,,,,,,,,,,,,,,,,,,,
07-04-2006,1,,,,,,,,,,,,,,,,,,,,
07-04-2006,1,,,,,,,,,,,,,,,,,,,,
07-04-2006,1,,,,,,,,,,,,,,,,,,,,
07-04-2006,1,,,,,,,,,,,,,,,,,,,,
07-04-2006,1,,,,,,,,,,,,,,,,,,,,
07-31-2017,1,,,,,,,,,,,,,,,,,,,,
07-31-2017,1,,,,,,,,,,,,,,,,,,,,
07-31-2016,1,,,,,,,,,,,,,,,,,,,,
07-31-2016,1,,,,,,,,,,,,,,,,,,,,
07-31-2016,1,,,,,,,,,,,,,,,,,,,,
07-31-2015,1,,,,,,,,,,,,,,,,,,,,
07-31-2015,1,,,,,,,,,,,,,,,,,,,,
07-31-2015,1,,,,,,,,,,,,,,,,,,,,
07-31-2014,1,,,,,,,,,,,,,,,,,,,,
07-31-2014,1,,,,,,,,,,,,,,,,,,,,
07-31-2014,1,,,,,,,,,,,,,,,,,,,,
07-31-2014,1,,,,,,,,,,,,,,,,,,,,
07-31-2014,1,,,,,,,,,,,,,,,,,,,,
07-31-2013,1,,,,,,,,,,,,,,,,,,,,
07-31-2013,1,,,,,,,,,,,,,,,,,,,,
07-31-2012,1,,,,,,,,,,,,,,,,,,,,
07-31-2012,1,,,,,,,,,,,,,,,,,,,,
07-31-2012,1,,,,,,,,,,,,,,,,,,,,
07-31-2012,1,,,,,,,,,,,,,,,,,,,,
07-31-2011,1,,,,,,,,,,,,,,,,,,,,
07-31-2011,1,,,,,,,,,,,,,,,,,,,,
07-31-2011,1,,,,,,,,,,,,,,,,,,,,
07-31-2011,1,,,,,,,,,,,,,,,,,,,,
07-31-2011,1,,,,,,,,,,,,,,,,,,,,
07-31-2011,1,,,,,,,,,,,,,,,,,,,,
07-31-2010,1,,,,,,,,,,,,,,,,,,,,
07-31-2010,1,,,,,,,,,,,,,,,,,,,,
07-31-2010,1,,,,,,,,,,,,,,,,,,,,
07-31-2010,1,,,,,,,,,,,,,,,,,,,,
07-31-2010,1,,,,,,,,,,,,,,,,,,,,
07-31-2010,1,,,,,,,,,,,,,,,,,,,,
07-31-2010,1,,,,,,,,,,,,,,,,,,,,
07-31-2010,1,,,,,,,,,,,,,,,,,,,,
07-31-2010,1,,,,,,,,,,,,,,,,,,,,
07-31-2010,1,,,,,,,,,,,,,,,,,,,,
07-31-2010,1,,,,,,,,,,,,,,,,,,,,
07-31-2010,1,,,,,,,,,,,,,,,,,,,,
07-31-2010,1,,,,,,,,,,,,,,,,,,,,
07-31-2010,1,,,,,,,,,,,,,,,,,,,,
07-31-2009,1,,,,,,,,,,,,,,,,,,,,
07-31-2009,1,,,,,,,,,,,,,,,,,,,,
07-31-2009,1,,,,,,,,,,,,,,,,,,,,
07-31-2009,1,,,,,,,,,,,,,,,,,,,,
07-31-2009,1,,,,,,,,,,,,,,,,,,,,
07-31-2009,1,,,,,,,,,,,,,,,,,,,,
07-31-2009,1,,,,,,,,,,,,,,,,,,,,
07-31-2009,1,,,,,,,,,,,,,,,,,,,,
07-31-2008,1,,,,,,,,,,,,,,,,,,,,
07-31-2008,1,,,,,,,,,,,,,,,,,,,,
07-31-2007,1,,,,,,,,,,,,,,,,,,,,
07-31-2007,1,,,,,,,,,,,,,,,,,,,,
07-31-2007,1,,,,,,,,,,,,,,,,,,,,
07-31-2007,1,,,,,,,,,,,,,,,,,,,,
07-31-2007,1,,,,,,,,,,,,,,,,,,,,
07-31-2007,1,,,,,,,,,,,,,,,,,,,,
07-31-2007,1,,,,,,,,,,,,,,,,,,,,
07-31-2007,1,,,,,,,,,,,,,,,,,,,,
07-31-2007,1,,,,,,,,,,,,,,,,,,,,
07-31-2007,1,,,,,,,,,,,,,,,,,,,,
07-31-2007,1,,,,,,,,,,,,,,,,,,,,
07-31-2007,1,,,,,,,,,,,,,,,,,,,,
07-31-2007,1,,,,,,,,,,,,,,,,,,,,
07-31-2006,1,,,,,,,,,,,,,,,,,,,,
07-31-2006,1,,,,,,,,,,,,,,,,,,,,
07-30-2017,1,,,,,,,,,,,,,,,,,,,,
07-30-2017,1,,,,,,,,,,,,,,,,,,,,
07-30-2017,1,,,,,,,,,,,,,,,,,,,,
07-30-2016,1,,,,,,,,,,,,,,,,,,,,
07-30-2016,1,,,,,,,,,,,,,,,,,,,,
07-30-2016,1,,,,,,,,,,,,,,,,,,,,
07-30-2016,1,,,,,,,,,,,,,,,,,,,,
07-30-2015,1,,,,,,,,,,,,,,,,,,,,
07-30-2015,1,,,,,,,,,,,,,,,,,,,,
07-30-2014,1,,,,,,,,,,,,,,,,,,,,
07-30-2014,1,,,,,,,,,,,,,,,,,,,,
07-30-2014,1,,,,,,,,,,,,,,,,,,,,
07-30-2014,1,,,,,,,,,,,,,,,,,,,,
07-30-2014,1,,,,,,,,,,,,,,,,,,,,
07-30-2014,1,,,,,,,,,,,,,,,,,,,,
07-30-2014,1,,,,,,,,,,,,,,,,,,,,
07-30-2013,1,,,,,,,,,,,,,,,,,,,,
07-30-2013,1,,,,,,,,,,,,,,,,,,,,
07-30-2013,1,,,,,,,,,,,,,,,,,,,,
07-30-2012,1,,,,,,,,,,,,,,,,,,,,
07-30-2012,1,,,,,,,,,,,,,,,,,,,,
07-30-2012,1,,,,,,,,,,,,,,,,,,,,
07-30-2012,1,,,,,,,,,,,,,,,,,,,,
07-30-2012,1,,,,,,,,,,,,,,,,,,,,
07-30-2012,1,,,,,,,,,,,,,,,,,,,,
07-30-2012,1,,,,,,,,,,,,,,,,,,,,
07-30-2011,1,,,,,,,,,,,,,,,,,,,,
07-30-2011,1,,,,,,,,,,,,,,,,,,,,
07-30-2011,1,,,,,,,,,,,,,,,,,,,,
07-30-2011,1,,,,,,,,,,,,,,,,,,,,
07-30-2011,1,,,,,,,,,,,,,,,,,,,,
07-30-2011,1,,,,,,,,,,,,,,,,,,,,
07-30-2011,1,,,,,,,,,,,,,,,,,,,,
07-30-2011,1,,,,,,,,,,,,,,,,,,,,
07-30-2011,1,,,,,,,,,,,,,,,,,,,,
07-30-2010,1,,,,,,,,,,,,,,,,,,,,
07-30-2010,1,,,,,,,,,,,,,,,,,,,,
07-30-2009,1,,,,,,,,,,,,,,,,,,,,
07-30-2009,1,,,,,,,,,,,,,,,,,,,,
